id,license,image_url,scientific_name
59974560,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/95867912/medium.jpeg,Ancylometes rufus
59981868,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/95880137/medium.jpeg,Hapalopus butantan
59982056,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/95880528/medium.jpeg,Euophrys melanoleuca
59982107,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/95880313/medium.jpeg,Bumba horrida
59982110,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/95880359/medium.jpeg,Ancylometes rufus
59996978,,https://static.inaturalist.org/photos/95904490/medium.jpeg,Corythalia conferta
60001260,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/95910917/medium.jpg,Menemerus bivittatus
60005017,,https://static.inaturalist.org/photos/95916738/medium.jpeg,Menemerus bivittatus
60015421,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/95934494/medium.jpeg,Sumampattus quinqueradiatus
60017896,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/95938838/medium.jpeg,Marma nigritarsis
60022199,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/95946060/medium.jpeg,Marma nigritarsis
60022821,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/95947157/medium.jpeg,Hasarius adansoni
60024764,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/95950476/medium.jpeg,Hasarius adansoni
60027974,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/95954897/medium.jpeg,Argiope argentata
60030922,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/95960513/medium.jpg,Asaphobelis physonychus
60031284,,https://static.inaturalist.org/photos/95962614/medium.jpg,Hasarius adansoni
60036537,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96018241/medium.jpeg,Lycosa erythrognatha
60037579,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/95973835/medium.jpeg,Argiope argentata
60039358,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/95976224/medium.jpeg,Lasiodora parahybana
60047403,,https://static.inaturalist.org/photos/95990069/medium.jpg,Titanattus andinus
60048334,,https://static.inaturalist.org/photos/95991969/medium.jpg,Plexippus paykulli
60048519,,https://static.inaturalist.org/photos/95992221/medium.jpg,Menemerus bivittatus
60048521,,https://static.inaturalist.org/photos/95992285/medium.jpg,Menemerus bivittatus
60048523,,https://static.inaturalist.org/photos/95992356/medium.jpg,Menemerus bivittatus
60048525,,https://static.inaturalist.org/photos/95992363/medium.jpg,Plexippus paykulli
60048527,,https://static.inaturalist.org/photos/95992379/medium.jpg,Menemerus bivittatus
60056583,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96005909/medium.jpeg,Hasarius adansoni
60063676,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96017925/medium.jpg,Nephilingis cruentata
60067557,,https://static.inaturalist.org/photos/96023377/medium.jpeg,Argiope argentata
60069222,,https://static.inaturalist.org/photos/96025876/medium.jpeg,Menemerus bivittatus
60069837,,https://static.inaturalist.org/photos/96026741/medium.jpg,Iridopelma hirsutum
60074607,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96034049/medium.jpg,Nesticodes rufipes
60078421,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96040151/medium.jpg,Argiope argentata
60078665,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96040492/medium.jpg,Nephilingis cruentata
60083317,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96048145/medium.jpeg,Physocyclus globosus
60110979,,https://static.inaturalist.org/photos/96091907/medium.jpeg,Avicularia avicularia
60111238,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96092268/medium.jpeg,Menemerus bivittatus
60120720,,https://static.inaturalist.org/photos/96108021/medium.jpeg,Lycosa erythrognatha
60120761,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/96104676/medium.jpg,Oxyopes salticus
60124203,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96113444/medium.jpeg,Alpaida bicornuta
60132643,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/96119727/medium.jpg,Marma nigritarsis
60132651,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/96120588/medium.jpg,Teminius insularis
60132664,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/96123386/medium.jpg,Gypogyna forceps
60136144,,https://static.inaturalist.org/photos/96134225/medium.jpg,Zimiris doriae
60136164,,https://static.inaturalist.org/photos/96134259/medium.jpg,Zimiris doriae
60140201,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96137341/medium.jpeg,Argiope argentata
60147279,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96153274/medium.jpeg,Argiope argentata
60148845,,https://static.inaturalist.org/photos/97199975/medium.jpg,Sassacus aurantiacus
60148848,,https://static.inaturalist.org/photos/96154908/medium.jpg,Menemerus bivittatus
60148852,,https://static.inaturalist.org/photos/96154922/medium.jpg,Plexippus paykulli
60153271,,https://static.inaturalist.org/photos/96163134/medium.jpeg,Emertonella taczanowskii
60161835,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96177665/medium.jpeg,Menemerus bivittatus
60175967,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/96200389/medium.jpeg,Menemerus bivittatus
60195604,,https://static.inaturalist.org/photos/96232260/medium.jpeg,Megafreya sutrix
60203087,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96244034/medium.jpeg,Menemerus bivittatus
60203855,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96245181/medium.jpg,Plexippus paykulli
60209905,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96254938/medium.jpeg,Argiope argentata
60210761,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96256528/medium.jpeg,Argiope argentata
60215517,,https://static.inaturalist.org/photos/96263827/medium.jpeg,Argiope argentata
60215613,CC-BY-NC-ND,https://inaturalist-open-data.s3.amazonaws.com/photos/96263986/medium.jpeg,Trichonephila clavipes
60217133,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96266446/medium.jpeg,Menemerus bivittatus
60218533,CC-BY-NC-ND,https://inaturalist-open-data.s3.amazonaws.com/photos/96367266/medium.jpeg,Trichonephila clavipes
60218646,,https://static.inaturalist.org/photos/96268953/medium.jpeg,Nesticodes rufipes
60232037,,https://static.inaturalist.org/photos/96291279/medium.jpeg,Menemerus bivittatus
60237501,,https://static.inaturalist.org/photos/96299187/medium.jpg,Bryantella smaragda
60249663,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96366644/medium.jpg,Argiope argentata
60256832,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96329423/medium.jpeg,Argiope argentata
60281687,,https://static.inaturalist.org/photos/96377492/medium.jpeg,Nephilingis cruentata
60282225,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96377685/medium.jpeg,Menemerus bivittatus
60302879,,https://static.inaturalist.org/photos/96413078/medium.jpeg,Menemerus bivittatus
60309015,,https://static.inaturalist.org/photos/96423254/medium.jpeg,Centroctenus brevipes
60310094,,https://static.inaturalist.org/photos/96425161/medium.jpeg,Nesticodes rufipes
60319875,CC-BY-NC-ND,https://inaturalist-open-data.s3.amazonaws.com/photos/96440938/medium.jpeg,Alpaida grayi
60324678,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96447258/medium.jpeg,Eriophora edax
60325859,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96451235/medium.jpeg,Sicarius diadorim
60327987,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96454187/medium.jpeg,Bumba horrida
60331860,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96461752/medium.jpg,Menemerus bivittatus
60333081,,https://static.inaturalist.org/photos/96464063/medium.jpeg,Gasteracantha cancriformis
60333696,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96465181/medium.jpeg,Argiope argentata
60347097,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96487460/medium.jpeg,Amycini
60352942,,https://static.inaturalist.org/photos/96497403/medium.jpeg,Argiope argentata
60367611,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96522353/medium.jpeg,Argiope argentata
60367717,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96522562/medium.jpeg,Argiope argentata
60376109,,https://static.inaturalist.org/photos/96537258/medium.jpeg,Menemerus bivittatus
60380753,,https://static.inaturalist.org/photos/96546617/medium.jpeg,Menemerus bivittatus
60381055,,https://static.inaturalist.org/photos/96546683/medium.jpeg,Argiope argentata
60381779,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96548287/medium.jpeg,Psecas chapoda
60384666,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96553334/medium.jpeg,Argiope argentata
60385755,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96555110/medium.jpeg,Nesticodes rufipes
60392222,,https://static.inaturalist.org/photos/96566967/medium.jpeg,Lycosa erythrognatha
60393147,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96568513/medium.jpeg,Menemerus bivittatus
60408166,,https://static.inaturalist.org/photos/96593046/medium.jpeg,Latrodectus geometricus
60409096,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/96592005/medium.jpg,Philira micans
60409110,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/96592905/medium.jpg,Smeringopus pallidus
60409119,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/96593809/medium.jpg,Gypogyna forceps
60423153,,https://static.inaturalist.org/photos/96617118/medium.jpg,Phiale gratiosa
60423154,,https://static.inaturalist.org/photos/96617148/medium.jpg,Phiale gratiosa
60424970,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96620490/medium.jpeg,Nesticodes rufipes
60429737,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96627740/medium.jpeg,Hasarius adansoni
60429738,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96627952/medium.jpeg,Hasarius adansoni
60444154,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96651922/medium.jpg,Nesticodes rufipes
60444659,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/96652042/medium.jpeg,Alpaida alticeps
60448178,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/96657232/medium.jpeg,Nephilingis cruentata
60457103,,https://static.inaturalist.org/photos/96673239/medium.jpeg,Nesticodes rufipes
60466504,,https://static.inaturalist.org/photos/96688811/medium.jpg,Latrodectus curacaviensis
60473061,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96701240/medium.jpg,Freya nigrotaeniata
60477074,,https://static.inaturalist.org/photos/96708320/medium.jpeg,Phoneutria pertyi
60488449,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96728110/medium.jpeg,Trichonephila clavipes
60506027,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/96757124/medium.jpg,Chira spinosa
60506045,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/96758090/medium.jpg,Chira simoni
60512346,,https://static.inaturalist.org/photos/96771928/medium.jpg,Trichonephila clavipes
60518766,,https://static.inaturalist.org/photos/96783218/medium.jpg,Trichonephila clavipes
60520916,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96786646/medium.jpeg,Argiope argentata
60522812,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96789489/medium.jpeg,Menemerus bivittatus
60530546,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96801077/medium.jpg,Psecas sumptuosus
60533736,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/96804623/medium.jpg,Peucetia flava
60533754,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/96806151/medium.jpg,Peucetia flava
60534954,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96809480/medium.jpeg,Nesticodes rufipes
60535749,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96810790/medium.jpeg,Argiope argentata
60548059,,https://static.inaturalist.org/photos/96830783/medium.jpeg,Nephilingis cruentata
60570053,,https://static.inaturalist.org/photos/96864043/medium.jpeg,Nesticodes rufipes
60570481,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96864879/medium.jpeg,Nesticodes rufipes
60570940,,https://static.inaturalist.org/photos/96865657/medium.jpg,Centroctenus brevipes
60577466,,https://static.inaturalist.org/photos/96876955/medium.jpeg,Chira spinosa
60579690,,https://static.inaturalist.org/photos/96880622/medium.jpeg,Argiope argentata
60583617,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96888077/medium.jpeg,Nephilingis cruentata
60594365,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96905874/medium.jpeg,Zosis geniculata
60594548,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96906097/medium.jpeg,Nesticodes rufipes
60613378,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96934675/medium.jpg,Nesticodes rufipes
60614386,,https://static.inaturalist.org/photos/96938129/medium.jpeg,Megafreya sutrix
60615109,,https://static.inaturalist.org/photos/96938431/medium.jpeg,Megafreya sutrix
60626641,,https://static.inaturalist.org/photos/96956914/medium.jpeg,Nephilingis cruentata
60628348,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/96953072/medium.jpg,Marma nigritarsis
60628349,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/96953237/medium.jpg,Maeota dichrura
60628372,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/96955047/medium.jpg,Argiope argentata
60636205,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96972393/medium.jpeg,Menemerus bivittatus
60644796,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96986459/medium.jpg,Argiope argentata
60649091,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/96993208/medium.jpg,Alpaida veniliae
60668567,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97026179/medium.jpeg,Argiope argentata
60675508,,https://static.inaturalist.org/photos/97038391/medium.jpg,Menemerus bivittatus
60679159,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97044936/medium.jpeg,Argiope argentata
60679681,,https://static.inaturalist.org/photos/97046149/medium.jpeg,Plexippus paykulli
60680317,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97047442/medium.jpeg,Nesticodes rufipes
60689826,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97063170/medium.jpg,Argiope argentata
60696157,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97074014/medium.jpeg,Alpaida leucogramma
60697334,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97076277/medium.jpg,Ancylometes
60702600,,https://static.inaturalist.org/photos/97084463/medium.jpeg,Alpaida veniliae
60704154,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97087286/medium.jpeg,Alpaida veniliae
60715070,,https://static.inaturalist.org/photos/97103689/medium.jpeg,Latrodectus geometricus
60716567,,https://static.inaturalist.org/photos/97106042/medium.jpg,Gasteracantha cancriformis
60732779,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97127472/medium.jpeg,Argiope argentata
60733209,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97132789/medium.jpg,Hasarius adansoni
60733556,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97133346/medium.jpeg,Zosis geniculata
60736361,CC-BY-NC,https://static.inaturalist.org/photos/97137506/medium.jpg,Ariamnes longissimus
60736986,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/97133567/medium.jpg,Oxyopes salticus
60737010,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/97135395/medium.jpg,Gasteracantha cancriformis
60739206,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97142153/medium.jpeg,Hasarius adansoni
60740205,,https://static.inaturalist.org/photos/97143776/medium.jpeg,Menemerus bivittatus
60743749,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97149864/medium.jpeg,Nesticodes rufipes
60744018,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97150449/medium.jpeg,Nesticodes rufipes
60744340,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97150986/medium.jpeg,Nesticodes rufipes
60746204,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97153671/medium.jpeg,Menemerus bivittatus
60752655,,https://static.inaturalist.org/photos/97163919/medium.jpeg,Philira micans
60752879,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97164233/medium.jpg,Menemerus bivittatus
60757449,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97172141/medium.jpeg,Nephilingis cruentata
60758545,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97173530/medium.jpg,Trichonephila clavipes
60758547,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97173595/medium.jpg,Trichonephila clavipes
60762482,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97180309/medium.jpg,Argiope argentata
60762851,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97180806/medium.jpeg,Argiope argentata
60762908,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97180501/medium.jpg,Alpaida grayi
60764674,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97184319/medium.jpg,Marma nigritarsis
60768424,,https://static.inaturalist.org/photos/97190311/medium.jpeg,Hasarius adansoni
60768777,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/97190895/medium.jpeg,Chira spinosa
60769814,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97192356/medium.jpg,Physocyclus viridis
60771216,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97194816/medium.jpg,Alpaida bicornuta
60771263,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97194887/medium.jpeg,Nesticodes rufipes
60773017,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97198114/medium.jpeg,Argiope argentata
60773686,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97198991/medium.jpeg,Cyrtophora citricola
60774727,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/97200691/medium.jpeg,Marma nigritarsis
60774920,,https://static.inaturalist.org/photos/97200946/medium.jpg,Nephilingis cruentata
60775150,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97201336/medium.jpeg,Latrodectus geometricus
60777233,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97194842/medium.jpg,Trachelopachys
60786936,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97220496/medium.jpeg,Menemerus bivittatus
60786943,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97220594/medium.jpeg,Menemerus bivittatus
60790958,,https://static.inaturalist.org/photos/97226813/medium.jpeg,Phoneutria fera
60807826,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97256084/medium.jpeg,Argiope argentata
60807828,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97256125/medium.jpeg,Eriophora edax
60814520,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97963800/medium.jpeg,Argiope argentata
60822728,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97280111/medium.jpeg,Menemerus bivittatus
60835256,CC0,https://static.inaturalist.org/photos/97299187/medium.jpeg,Argiope argentata
60847315,,https://static.inaturalist.org/photos/97318362/medium.jpeg,Nephilingis cruentata
60847486,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97318586/medium.jpg,Gasteracantha cancriformis
60856574,,https://static.inaturalist.org/photos/97301517/medium.jpeg,Nephilingis cruentata
60856583,,https://static.inaturalist.org/photos/97301746/medium.jpeg,Nephilingis cruentata
60856584,,https://static.inaturalist.org/photos/97301813/medium.jpeg,Nephilingis cruentata
60858866,,https://static.inaturalist.org/photos/97334404/medium.jpeg,Phoneutria fera
60871232,,https://static.inaturalist.org/photos/97357003/medium.jpeg,Alpaida veniliae
60873356,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97360312/medium.jpeg,Theraphosa stirmi
60873480,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97360545/medium.jpeg,Micrathena schreibersi
60882491,,https://static.inaturalist.org/photos/97375570/medium.jpg,Abaycosa nanica
60887710,,https://static.inaturalist.org/photos/97383780/medium.jpg,Argiope argentata
60889204,,https://static.inaturalist.org/photos/97386119/medium.jpeg,Marma nigritarsis
60889405,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/97373664/medium.jpg,Alpaida grayi
60891266,,https://static.inaturalist.org/photos/97389637/medium.jpg,Nephilingis cruentata
60891977,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/104608420/medium.jpg,Hasarius adansoni
60894679,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97394811/medium.jpeg,Menemerus bivittatus
60896542,,https://static.inaturalist.org/photos/97397849/medium.jpeg,Argiope argentata
60897065,,https://static.inaturalist.org/photos/97398770/medium.jpeg,Argiope argentata
60898051,,https://static.inaturalist.org/photos/97400603/medium.jpeg,Nephilingis cruentata
60898797,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/97396697/medium.jpg,Hasarius adansoni
60899120,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97402221/medium.jpg,Menemerus bivittatus
60904781,,https://static.inaturalist.org/photos/97411931/medium.jpeg,Alpaida grayi
60909488,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97414797/medium.jpg,Alpaida veniliae
60912780,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97425843/medium.jpeg,Marma nigritarsis
60915361,,https://static.inaturalist.org/photos/97430015/medium.jpeg,Avicularia rufa
60915746,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97430741/medium.jpeg,Marma nigritarsis
60915942,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97430925/medium.jpeg,Marma nigritarsis
60916054,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97431435/medium.jpeg,Corythalia conferta
60916553,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97432293/medium.jpeg,Nesticodes rufipes
60916904,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97432835/medium.jpeg,Argiope argentata
60917007,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97433041/medium.jpeg,Avicularia rufa
60918013,,https://static.inaturalist.org/photos/97435022/medium.jpeg,Avicularia rufa
60954939,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97496740/medium.jpeg,Argiope argentata
60959682,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97505305/medium.jpeg,Plexippus paykulli
60967713,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/97512271/medium.jpg,Hasarius adansoni
60967719,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/97512718/medium.jpg,Falconina gracilis
60967727,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/97513142/medium.jpg,Smeringopus pallidus
60976620,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97532831/medium.jpg,Nephilingis cruentata
60976945,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97533194/medium.jpg,Nephilingis cruentata
60977577,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97533854/medium.jpeg,Argiope argentata
60984868,,https://static.inaturalist.org/photos/97542932/medium.jpeg,Nephilingis cruentata
60984876,,https://static.inaturalist.org/photos/97543261/medium.jpeg,Nephilingis cruentata
60984892,,https://static.inaturalist.org/photos/97543909/medium.jpeg,Gasteracantha cancriformis
60986519,,https://static.inaturalist.org/photos/97548297/medium.jpeg,Parawixia bistriata
60988014,CC-BY-NC,https://static.inaturalist.org/photos/97551314/medium.jpeg,Menemerus bivittatus
60990724,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97556063/medium.jpg,Marma nigritarsis
60991078,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97556717/medium.jpg,Hasarius adansoni
60991851,,https://static.inaturalist.org/photos/97557749/medium.jpeg,Corythalia conferta
60999841,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97571341/medium.jpeg,Gypogyna forceps
61006959,,https://static.inaturalist.org/photos/97582922/medium.jpeg,Lyssomanes
61008168,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97584746/medium.jpeg,Argiope argentata
61010426,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/97587976/medium.jpeg,Menemerus bivittatus
61011176,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97589116/medium.jpg,Menemerus bivittatus
61011801,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97589934/medium.jpg,Gasteracantha cancriformis
61013269,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/97592342/medium.jpeg,Latrodectus geometricus
61016843,,https://static.inaturalist.org/photos/97598207/medium.jpeg,Marma nigritarsis
61024390,,https://inaturalist-open-data.s3.amazonaws.com/photos/97610350/medium.jpg,Pholcus phalangioides
61033046,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97624606/medium.jpeg,Lycosa erythrognatha
61033991,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97626001/medium.jpeg,Lycosa erythrognatha
61036637,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97628771/medium.jpeg,Gasteracantha cancriformis
61038418,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97632782/medium.jpg,Alpaida bicornuta
61039288,,https://static.inaturalist.org/photos/97634630/medium.jpg,Hasarius adansoni
61041839,,https://static.inaturalist.org/photos/97639746/medium.jpeg,Parnaenus cyanidens
61051202,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97656119/medium.jpeg,Lycosa erythrognatha
61057879,,https://static.inaturalist.org/photos/97668834/medium.jpeg,Ephebopus murinus
61058286,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/97667286/medium.jpg,Eriophora edax
61061767,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97675846/medium.jpg,Nesticodes rufipes
61063203,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97678711/medium.jpeg,Latrodectus geometricus
61063597,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/97679449/medium.jpeg,Nesticodes rufipes
